id,name,psc,latitude,longitude,location,country
8515,Slanské Nové Mesto,04418,48.6314,21.5233,SRID=4326;POINT (48.6314 21.5233),SK
8516,Kalša,04418,48.6142,21.5236,SRID=4326;POINT (48.6142 21.5236),SK
8517,Nový Salaš,04417,48.6113,21.473,SRID=4326;POINT (48.6113 21.473),SK
8518,Slančík,04417,48.6611,21.4906,SRID=4326;POINT (48.6611 21.4906),SK
8519,Bohdanovce,04416,48.6561,21.4009,SRID=4326;POINT (48.6561 21.4009),SK
8520,Olšovany,04419,48.7069,21.4071,SRID=4326;POINT (48.7069 21.4071),SK
8521,Ruskov,04419,48.6819,21.4324,SRID=4326;POINT (48.6819 21.4324),SK
8522,Slanec,04417,48.6359,21.4772,SRID=4326;POINT (48.6359 21.4772),SK
8523,Nižný Čaj,04416,48.6659,21.3969,SRID=4326;POINT (48.6659 21.3969),SK
8524,Nováčany,04421,48.6902,21.072,SRID=4326;POINT (48.6902 21.072),SK
8525,Malá Ida,04420,48.6748,21.1679,SRID=4326;POINT (48.6748 21.1679),SK
8526,Šemša,04421,48.6762,21.1137,SRID=4326;POINT (48.6762 21.1137),SK
8527,Bukovec,04420,48.7103,21.1518,SRID=4326;POINT (48.7103 21.1518),SK
8528,Ďurkov,04419,48.6944,21.4197,SRID=4326;POINT (48.6944 21.4197),SK
8529,Poproč,04424,48.7117,20.9752,SRID=4326;POINT (48.7117 20.9752),SK
8530,Jasov,04423,48.6826,20.9757,SRID=4326;POINT (48.6826 20.9757),SK
8531,Hodkovce,04421,48.6792,21.1001,SRID=4326;POINT (48.6792 21.1001),SK
8532,Vyšný Medzev,04425,48.714,20.9029,SRID=4326;POINT (48.714 20.9029),SK
8533,Baňa Lucia,04425,48.7216,20.9273,SRID=4326;POINT (48.7216 20.9273),SK
8534,Rudník,04423,48.6946,21.0097,SRID=4326;POINT (48.6946 21.0097),SK
8535,Štós,04426,48.7082,20.7909,SRID=4326;POINT (48.7082 20.7909),SK
8536,Nižný Medzev,04425,48.7004,20.8937,SRID=4326;POINT (48.7004 20.8937),SK
8537,Tepličany,04431,48.797,21.2571,SRID=4326;POINT (48.797 21.2571),SK
8538,Sokoľ,04431,48.8127,21.2193,SRID=4326;POINT (48.8127 21.2193),SK
8539,Štós - kúpele,04426,48.7211,20.7912,SRID=4326;POINT (48.7211 20.7912),SK
8540,Družstevná pri Horn.,04431,48.8051,21.2404,SRID=4326;POINT (48.8051 21.2404),SK
8541,Kostoľany n/Hornádom,04431,48.8051,21.2404,SRID=4326;POINT (48.8051 21.2404),SK
8542,Malá Lodina,04432,48.878,21.1333,SRID=4326;POINT (48.878 21.1333),SK
8543,Sady nad Torysou,04441,48.7081,21.3418,SRID=4326;POINT (48.7081 21.3418),SK
8544,Byster,04441,48.7085,21.3521,SRID=4326;POINT (48.7085 21.3521),SK
8545,Košické Oľšany,04442,48.732,21.3446,SRID=4326;POINT (48.732 21.3446),SK
8546,Hrašovík,04442,48.7467,21.3213,SRID=4326;POINT (48.7467 21.3213),SK
8547,Vajkovce,04443,48.7829,21.3238,SRID=4326;POINT (48.7829 21.3238),SK
8548,Beniakovce,04442,48.7682,21.3162,SRID=4326;POINT (48.7682 21.3162),SK
8549,Rozhanovce,04442,48.7503,21.3446,SRID=4326;POINT (48.7503 21.3446),SK
8550,Malá Vieska,04431,48.8055,21.245,SRID=4326;POINT (48.8055 21.245),SK
8551,Nová Polhora,04444,48.8103,21.3413,SRID=4326;POINT (48.8103 21.3413),SK
8552,Košická Polianka,04441,48.7081,21.3418,SRID=4326;POINT (48.7081 21.3418),SK
8553,Zdoba,04441,48.7077,21.3315,SRID=4326;POINT (48.7077 21.3315),SK
8554,Chrastné,04444,48.7937,21.3514,SRID=4326;POINT (48.7937 21.3514),SK
8555,Kráľovce,04444,48.8025,21.3286,SRID=4326;POINT (48.8025 21.3286),SK
8556,Rankovce,04445,48.812,21.4639,SRID=4326;POINT (48.812 21.4639),SK
8557,Ploské,04444,48.815,21.3257,SRID=4326;POINT (48.815 21.3257),SK
8558,Ortáše,04444,48.8302,21.3597,SRID=4326;POINT (48.8302 21.3597),SK
8559,Trsťany,04445,48.7598,21.4084,SRID=4326;POINT (48.7598 21.4084),SK
8560,Nižná Kamenica,04445,48.7623,21.481,SRID=4326;POINT (48.7623 21.481),SK
8561,Košický Klečenov,04445,48.7396,21.5065,SRID=4326;POINT (48.7396 21.5065),SK
8562,Svinica,04445,48.7348,21.4663,SRID=4326;POINT (48.7348 21.4663),SK
8563,Medzev,04425,48.7004,20.8937,SRID=4326;POINT (48.7004 20.8937),SK
8564,Herľany,04445,48.7998,21.4766,SRID=4326;POINT (48.7998 21.4766),SK
8565,Borda,04445,48.7541,21.5075,SRID=4326;POINT (48.7541 21.5075),SK
8566,Ďurďošík,04445,48.7683,21.4649,SRID=4326;POINT (48.7683 21.4649),SK
8567,Žírovce,04445,48.7932,21.4681,SRID=4326;POINT (48.7932 21.4681),SK
8568,Budimír,04443,48.7995,21.3016,SRID=4326;POINT (48.7995 21.3016),SK
8569,Vyšná Kamenica,04445,48.7785,21.4856,SRID=4326;POINT (48.7785 21.4856),SK
8570,Bačkovík,04445,48.7828,21.4316,SRID=4326;POINT (48.7828 21.4316),SK
8571,Mudrovce,04447,48.8281,21.4494,SRID=4326;POINT (48.8281 21.4494),SK
8572,Kecerovské Kostoľany,04447,48.8333,21.4167,SRID=4326;POINT (48.8333 21.4167),SK
8573,Kecerovské Pekľany,04447,48.8333,21.4167,SRID=4326;POINT (48.8333 21.4167),SK
8574,Čakanovce,04445,48.7668,21.4433,SRID=4326;POINT (48.7668 21.4433),SK
8575,Bidovce,04445,48.7362,21.4395,SRID=4326;POINT (48.7362 21.4395),SK
8576,Čižatice,04447,48.7955,21.3924,SRID=4326;POINT (48.7955 21.3924),SK
8577,Bunetice,04447,48.8294,21.4189,SRID=4326;POINT (48.8294 21.4189),SK
8578,Kecerovský Lipovec,04447,48.8453,21.4348,SRID=4326;POINT (48.8453 21.4348),SK
8579,Veľká Ida,04455,48.596,21.1679,SRID=4326;POINT (48.596 21.1679),SK
8580,Komárovce,04455,48.5741,21.1204,SRID=4326;POINT (48.5741 21.1204),SK
8581,Kecerovce,04447,48.8294,21.4189,SRID=4326;POINT (48.8294 21.4189),SK
8582,Gomboš,04455,48.585,21.1442,SRID=4326;POINT (48.585 21.1442),SK
8583,Opiná,04447,48.8544,21.427,SRID=4326;POINT (48.8544 21.427),SK
8584,Grajciar,04457,48.6066,21.2388,SRID=4326;POINT (48.6066 21.2388),SK
8585,Vtáčkovce,04447,48.8429,21.382,SRID=4326;POINT (48.8429 21.382),SK
8586,Bočiar,04457,48.591,21.2354,SRID=4326;POINT (48.591 21.2354),SK
8587,Seňa,04458,48.559,21.2614,SRID=4326;POINT (48.559 21.2614),SK
8588,Boliarov,04447,48.8027,21.4325,SRID=4326;POINT (48.8027 21.4325),SK
8589,Haniska,04457,48.6199,21.2516,SRID=4326;POINT (48.6199 21.2516),SK
8590,Belža,04458,48.5793,21.2713,SRID=4326;POINT (48.5793 21.2713),SK
8591,Košická Belá,04465,48.8017,21.1113,SRID=4326;POINT (48.8017 21.1113),SK
8592,Zlatá Idka,04461,48.7534,21.0047,SRID=4326;POINT (48.7534 21.0047),SK
8593,Dobogov,04471,48.6138,21.0727,SRID=4326;POINT (48.6138 21.0727),SK
8594,Opátka,04465,48.7879,21.058,SRID=4326;POINT (48.7879 21.058),SK
8595,Sokoľany,04457,48.6089,21.2294,SRID=4326;POINT (48.6089 21.2294),SK
8596,Seleška,04471,48.6215,21.0618,SRID=4326;POINT (48.6215 21.0618),SK
8597,Milhosť,04458,48.5387,21.2674,SRID=4326;POINT (48.5387 21.2674),SK
8598,Čečejovce,04471,48.595,21.0651,SRID=4326;POINT (48.595 21.0651),SK
8599,Nižný Lánec,04473,48.5362,21.1094,SRID=4326;POINT (48.5362 21.1094),SK
8600,Buzica,04473,48.5322,21.0761,SRID=4326;POINT (48.5322 21.0761),SK
8601,Cestice,04471,48.5914,21.101,SRID=4326;POINT (48.5914 21.101),SK
8602,Kechnec,04458,48.5504,21.264,SRID=4326;POINT (48.5504 21.264),SK
8603,Paňovce,04471,48.6472,21.0628,SRID=4326;POINT (48.6472 21.0628),SK
8604,Rešica,04473,48.5425,21.04,SRID=4326;POINT (48.5425 21.04),SK
8605,Perín - Chym,04474,48.5324,21.159,SRID=4326;POINT (48.5324 21.159),SK
8606,Chym,04474,48.5324,21.159,SRID=4326;POINT (48.5324 21.159),SK
8607,Obišovce,04481,48.8453,21.2201,SRID=4326;POINT (48.8453 21.2201),SK
8608,Trebejov,04481,48.835,21.2206,SRID=4326;POINT (48.835 21.2206),SK
8609,Mokrance,04501,48.596,21.0204,SRID=4326;POINT (48.596 21.0204),SK
8610,Vyšný Lánec,04474,48.5304,21.1297,SRID=4326;POINT (48.5304 21.1297),SK
8611,Moldava nad Bodvou,04501,48.6143,20.9996,SRID=4326;POINT (48.6143 20.9996),SK
8612,Budulov,04501,48.5882,20.9924,SRID=4326;POINT (48.5882 20.9924),SK
8613,Michalovce,07101,48.7543,21.9195,SRID=4326;POINT (48.7543 21.9195),SK
8614,Kysak,04481,48.8556,21.2197,SRID=4326;POINT (48.8556 21.2197),SK
8615,Lesné,07101,48.8016,21.8154,SRID=4326;POINT (48.8016 21.8154),SK
8616,Perín,04474,48.5345,21.1883,SRID=4326;POINT (48.5345 21.1883),SK
8617,Vybúchanec,07101,48.821,21.8169,SRID=4326;POINT (48.821 21.8169),SK
8618,Veľká Lodina,04481,48.8453,21.2201,SRID=4326;POINT (48.8453 21.2201),SK
8619,Žabany,07101,48.763,21.877,SRID=4326;POINT (48.763 21.877),SK
8620,Suché,07101,48.7653,21.8347,SRID=4326;POINT (48.7653 21.8347),SK
8621,Debraď,04501,48.6507,20.9778,SRID=4326;POINT (48.6507 20.9778),SK
8622,Močarany,07101,48.7313,21.8821,SRID=4326;POINT (48.7313 21.8821),SK
8623,Meďov,07101,48.763,21.877,SRID=4326;POINT (48.763 21.877),SK
8624,Vŕbovec,07101,48.7363,21.9515,SRID=4326;POINT (48.7363 21.9515),SK
8625,Krásnovce,07201,48.7211,21.8842,SRID=4326;POINT (48.7211 21.8842),SK
8626,Milovaná,07101,48.763,21.877,SRID=4326;POINT (48.763 21.877),SK
8627,Petrovce n/Laborcom,07101,48.763,21.877,SRID=4326;POINT (48.763 21.877),SK
8628,Laškovce,07201,48.7011,21.8513,SRID=4326;POINT (48.7011 21.8513),SK
8629,Betlenovce,07101,48.7193,21.9045,SRID=4326;POINT (48.7193 21.9045),SK
8630,Topoľany,07101,48.7745,21.8911,SRID=4326;POINT (48.7745 21.8911),SK
8631,Tušice,07202,48.7268,21.7507,SRID=4326;POINT (48.7268 21.7507),SK
8632,Tušická Nová Ves,07202,48.7164,21.7546,SRID=4326;POINT (48.7164 21.7546),SK
8633,Lučkovce,07203,48.7187,21.7931,SRID=4326;POINT (48.7187 21.7931),SK
8634,Horovce,07202,48.7047,21.7685,SRID=4326;POINT (48.7047 21.7685),SK
8635,Pozdišovce,07201,48.7246,21.8546,SRID=4326;POINT (48.7246 21.8546),SK
8636,Piesky,07204,48.6667,21.8,SRID=4326;POINT (48.6667 21.8),SK
8637,Falkušovce,07205,48.6323,21.8413,SRID=4326;POINT (48.6323 21.8413),SK
8638,Trhovište,07204,48.6982,21.8047,SRID=4326;POINT (48.6982 21.8047),SK
8639,Šamudovce,07201,48.7064,21.8869,SRID=4326;POINT (48.7064 21.8869),SK
8640,Bracovce,07205,48.6462,21.839,SRID=4326;POINT (48.6462 21.839),SK
8641,Ložín,07205,48.6596,21.8352,SRID=4326;POINT (48.6596 21.8352),SK
8642,Moravany,07203,48.7405,21.7851,SRID=4326;POINT (48.7405 21.7851),SK
8643,Petrikovce,07206,48.5453,21.861,SRID=4326;POINT (48.5453 21.861),SK
8644,Kačanov,07205,48.6122,21.8443,SRID=4326;POINT (48.6122 21.8443),SK
8645,Hradištská Moľva,07206,48.5741,21.8099,SRID=4326;POINT (48.5741 21.8099),SK
8646,Rakovec nad Ondavou,07203,48.7687,21.7827,SRID=4326;POINT (48.7687 21.7827),SK
8647,Bánovce nad Ondavou,07204,48.6832,21.8124,SRID=4326;POINT (48.6832 21.8124),SK
8648,Jastrabie pri Michal,07211,48.711,22.0109,SRID=4326;POINT (48.711 22.0109),SK
8649,Markovce,07206,48.5909,21.8427,SRID=4326;POINT (48.5909 21.8427),SK
8650,Čečehov,07211,48.7248,21.9899,SRID=4326;POINT (48.7248 21.9899),SK
8651,Malčice,07206,48.5779,21.8524,SRID=4326;POINT (48.5779 21.8524),SK
8652,Stretavka,07213,48.6225,21.9872,SRID=4326;POINT (48.6225 21.9872),SK
8653,Iňačovce,07211,48.6973,22.0319,SRID=4326;POINT (48.6973 22.0319),SK
8654,Stretava,07213,48.6434,22.0037,SRID=4326;POINT (48.6434 22.0037),SK
8655,Palín,07213,48.6577,21.9877,SRID=4326;POINT (48.6577 21.9877),SK
8656,Senné,07213,48.6643,22.0231,SRID=4326;POINT (48.6643 22.0231),SK
8657,Vysoká nad Uhom,07214,48.6261,22.0913,SRID=4326;POINT (48.6261 22.0913),SK
8658,Vysocký Dvor,07214,48.6323,22.1003,SRID=4326;POINT (48.6323 22.1003),SK
8659,Zemplínska Široká,07213,48.647,22.0004,SRID=4326;POINT (48.647 22.0004),SK
8660,Budkovce,07215,48.6322,21.9306,SRID=4326;POINT (48.6322 21.9306),SK
8661,Pavlovce nad Uhom,07214,48.6109,22.069,SRID=4326;POINT (48.6109 22.069),SK
8662,Dolný Les,07213,48.647,22.0004,SRID=4326;POINT (48.647 22.0004),SK
8663,Dúbravka,07215,48.6359,21.8886,SRID=4326;POINT (48.6359 21.8886),SK
8664,Ťahyňa,07214,48.5976,22.0633,SRID=4326;POINT (48.5976 22.0633),SK
8665,Zemplínske Kopčany,07217,48.5908,21.9202,SRID=4326;POINT (48.5908 21.9202),SK
8666,Ridzina,07216,48.6691,21.8862,SRID=4326;POINT (48.6691 21.8862),SK
8667,Hatalov,07216,48.6588,21.889,SRID=4326;POINT (48.6588 21.889),SK
8668,Ortov,07214,48.5835,22.0973,SRID=4326;POINT (48.5835 22.0973),SK
8669,Žbince,07216,48.6671,21.8817,SRID=4326;POINT (48.6671 21.8817),SK
8670,Malé Raškovce,07217,48.5793,21.9188,SRID=4326;POINT (48.5793 21.9188),SK
8671,Vrbnica,07216,48.6813,21.8878,SRID=4326;POINT (48.6813 21.8878),SK
8672,Pusté Čemerné,07222,48.8422,21.8166,SRID=4326;POINT (48.8422 21.8166),SK
8673,Strážske,07222,48.8735,21.8367,SRID=4326;POINT (48.8735 21.8367),SK
8674,Komanica,07215,48.646,21.8927,SRID=4326;POINT (48.646 21.8927),SK
8675,Voľa,07221,48.845,21.8508,SRID=4326;POINT (48.845 21.8508),SK
8676,Stankovce,07221,48.8369,21.8487,SRID=4326;POINT (48.8369 21.8487),SK
8677,Oreské,07223,48.8596,21.9046,SRID=4326;POINT (48.8596 21.9046),SK
8678,Pláne,07222,48.8586,21.8167,SRID=4326;POINT (48.8586 21.8167),SK
8679,Nacina Ves,07221,48.8189,21.8546,SRID=4326;POINT (48.8189 21.8546),SK
8680,Slavkovce,07217,48.6023,21.9215,SRID=4326;POINT (48.6023 21.9215),SK
8681,Zbudza,07223,48.8144,21.8932,SRID=4326;POINT (48.8144 21.8932),SK
8682,Trnava pri Laborci,07231,48.8179,21.9319,SRID=4326;POINT (48.8179 21.9319),SK
8683,Vinné,07231,48.8096,21.9676,SRID=4326;POINT (48.8096 21.9676),SK
8684,Kusín,07232,48.8158,22.0627,SRID=4326;POINT (48.8158 22.0627),SK
8685,Krivošťany,07222,48.8805,21.8525,SRID=4326;POINT (48.8805 21.8525),SK
8686,Staré,07223,48.8614,21.8755,SRID=4326;POINT (48.8614 21.8755),SK
8687,Jovsa,07232,48.8192,22.0908,SRID=4326;POINT (48.8192 22.0908),SK
8688,Závadka,07233,48.7661,22.0664,SRID=4326;POINT (48.7661 22.0664),SK
8689,Hažín,07234,48.7523,22.0194,SRID=4326;POINT (48.7523 22.0194),SK
8690,Lúčky,07234,48.7669,22.0389,SRID=4326;POINT (48.7669 22.0389),SK
8691,Malé Zalužice,07234,48.7627,21.9934,SRID=4326;POINT (48.7627 21.9934),SK
8692,Veľké Zalužice,07234,48.7534,21.9834,SRID=4326;POINT (48.7534 21.9834),SK
8693,Sliepkovce,07237,48.6726,21.9462,SRID=4326;POINT (48.6726 21.9462),SK
8694,Hnojné,07233,48.7784,22.0691,SRID=4326;POINT (48.7784 22.0691),SK
8695,Zalužice,07234,48.7589,22.0088,SRID=4326;POINT (48.7589 22.0088),SK
8696,Klokočov,07236,48.8136,22.0298,SRID=4326;POINT (48.8136 22.0298),SK
8697,Bajany,07254,48.6026,22.1088,SRID=4326;POINT (48.6026 22.1088),SK
8698,Zemplínska Šírava,07236,48.8107,22.0149,SRID=4326;POINT (48.8107 22.0149),SK
8699,Lastomír,07237,48.7028,21.9253,SRID=4326;POINT (48.7028 21.9253),SK
8700,Čičarovce,07671,48.54,22.0272,SRID=4326;POINT (48.54 22.0272),SK
8701,Poruba p/Vihorlatom,07232,48.8175,22.0768,SRID=4326;POINT (48.8175 22.0768),SK
8702,Kaluža,07236,48.8078,21.9999,SRID=4326;POINT (48.8078 21.9999),SK
8703,Drahňov,07674,48.5932,21.9659,SRID=4326;POINT (48.5932 21.9659),SK
8704,Vojany,07672,48.568,21.9896,SRID=4326;POINT (48.568 21.9896),SK
8705,Kucany,07675,48.5324,21.8678,SRID=4326;POINT (48.5324 21.8678),SK
8706,Beša,07672,48.5356,21.9514,SRID=4326;POINT (48.5356 21.9514),SK
8707,Budince,07677,48.5447,22.1233,SRID=4326;POINT (48.5447 22.1233),SK
8708,Ižkovce,07672,48.557,21.9564,SRID=4326;POINT (48.557 21.9564),SK
8709,Ptrukša,07677,48.4872,22.1407,SRID=4326;POINT (48.4872 22.1407),SK
8710,Veľké Raškovce,07675,48.5554,21.9107,SRID=4326;POINT (48.5554 21.9107),SK
8711,Ruská,07677,48.5273,22.1407,SRID=4326;POINT (48.5273 22.1407),SK
8712,Oborín,07675,48.5413,21.8836,SRID=4326;POINT (48.5413 21.8836),SK
8713,Veľké Slemence,07677,48.5091,22.1402,SRID=4326;POINT (48.5091 22.1402),SK
8714,Čierne Pole,07901,48.5781,22.0759,SRID=4326;POINT (48.5781 22.0759),SK
8715,Veľké Kapušany,07901,48.552,22.0804,SRID=4326;POINT (48.552 22.0804),SK
8716,Maťovské Vojkovce,07901,48.5726,22.0737,SRID=4326;POINT (48.5726 22.0737),SK
8717,Kapušianske Kľačany,07901,48.5726,22.0737,SRID=4326;POINT (48.5726 22.0737),SK
8718,Krišovská Liesková,07901,48.5726,22.0737,SRID=4326;POINT (48.5726 22.0737),SK
8719,Rudná,04801,48.6578,20.4894,SRID=4326;POINT (48.6578 20.4894),SK
8720,Krížany,07901,48.5829,22.031,SRID=4326;POINT (48.5829 22.031),SK
8721,Nadabula,04801,48.6778,20.5185,SRID=4326;POINT (48.6778 20.5185),SK
8722,Rožňavská Baňa,04801,48.6718,20.5217,SRID=4326;POINT (48.6718 20.5217),SK
8723,Liesková,07901,48.5835,22.0409,SRID=4326;POINT (48.5835 22.0409),SK
8724,Čučma,04801,48.6916,20.5413,SRID=4326;POINT (48.6916 20.5413),SK
8725,Slavec,04911,48.5858,20.4673,SRID=4326;POINT (48.5858 20.4673),SK
8726,Kapušianske Vojkovce,07901,48.5664,22.1406,SRID=4326;POINT (48.5664 22.1406),SK
8727,Rožňava,04801,48.6601,20.5376,SRID=4326;POINT (48.6601 20.5376),SK
8728,Vidová,04911,48.5634,20.4411,SRID=4326;POINT (48.5634 20.4411),SK
8729,Čoltovo,04912,48.495,20.3754,SRID=4326;POINT (48.495 20.3754),SK
8730,Bohúňovo,04912,48.514,20.3651,SRID=4326;POINT (48.514 20.3651),SK
8731,Silická Brezová,04911,48.5323,20.486,SRID=4326;POINT (48.5323 20.486),SK
8732,Plešivec,04911,48.5458,20.4022,SRID=4326;POINT (48.5458 20.4022),SK
8733,Gemerská Hôrka,04912,48.535,20.3782,SRID=4326;POINT (48.535 20.3782),SK
8734,Tiba,04912,48.5103,20.375,SRID=4326;POINT (48.5103 20.375),SK
8735,Meliata,04912,48.5158,20.3316,SRID=4326;POINT (48.5158 20.3316),SK
8736,Betliar,04921,48.7027,20.5081,SRID=4326;POINT (48.7027 20.5081),SK
8737,Gemerská Poloma,04922,48.7572,20.3923,SRID=4326;POINT (48.7572 20.3923),SK
8738,Nižná Slaná,04923,48.7252,20.4093,SRID=4326;POINT (48.7252 20.4093),SK
8739,Kobeliarovo,04923,48.7446,20.3709,SRID=4326;POINT (48.7446 20.3709),SK
8740,Henckovce,04923,48.7129,20.4322,SRID=4326;POINT (48.7129 20.4322),SK
8741,Nižnoslanská Baňa,04923,48.7276,20.4041,SRID=4326;POINT (48.7276 20.4041),SK
8742,Gočovo,04924,48.7593,20.4202,SRID=4326;POINT (48.7593 20.4202),SK
8743,Dobšiná,04925,48.8207,20.3699,SRID=4326;POINT (48.8207 20.3699),SK
8744,Vyšná Slaná,04926,48.7861,20.3184,SRID=4326;POINT (48.7861 20.3184),SK
8745,Vlachovo,04924,48.7725,20.416,SRID=4326;POINT (48.7725 20.416),SK
8746,Rejdová,04926,48.7904,20.2861,SRID=4326;POINT (48.7904 20.2861),SK
8747,Honce,04932,48.6678,20.4052,SRID=4326;POINT (48.6678 20.4052),SK
8748,Rožňavské Bystré,04931,48.6652,20.442,SRID=4326;POINT (48.6652 20.442),SK
8749,Rozložná,04932,48.6172,20.3512,SRID=4326;POINT (48.6172 20.3512),SK
8750,Kunova Teplica,04932,48.6118,20.3807,SRID=4326;POINT (48.6118 20.3807),SK
8751,Pašková,04932,48.5915,20.3837,SRID=4326;POINT (48.5915 20.3837),SK
8752,Rakovnica,04931,48.6564,20.4608,SRID=4326;POINT (48.6564 20.4608),SK
8753,Slavoška,04934,48.7282,20.3368,SRID=4326;POINT (48.7282 20.3368),SK
8754,Štítnik,04932,48.659,20.364,SRID=4326;POINT (48.659 20.364),SK
8755,Gočaltovo,04932,48.6378,20.3454,SRID=4326;POINT (48.6378 20.3454),SK
8756,Hanková,04934,48.7491,20.314,SRID=4326;POINT (48.7491 20.314),SK
8757,Petrovo,04935,48.7139,20.3642,SRID=4326;POINT (48.7139 20.3642),SK
8758,Roštár,04935,48.6922,20.3506,SRID=4326;POINT (48.6922 20.3506),SK
8759,Koceľovce,04935,48.7098,20.3438,SRID=4326;POINT (48.7098 20.3438),SK
8760,Brdárka,04934,48.7669,20.3389,SRID=4326;POINT (48.7669 20.3389),SK
8761,Slavošovce,04936,48.713,20.2822,SRID=4326;POINT (48.713 20.2822),SK
8762,Rochovce,04936,48.7024,20.3013,SRID=4326;POINT (48.7024 20.3013),SK
8763,Markuška,04934,48.7284,20.3262,SRID=4326;POINT (48.7284 20.3262),SK
8764,Čierna Lehota,04936,48.7172,20.2707,SRID=4326;POINT (48.7172 20.2707),SK
8765,Kováčová,04942,48.6407,20.699,SRID=4326;POINT (48.6407 20.699),SK
8766,Krásnohor. Podhradie,04941,48.682,20.6121,SRID=4326;POINT (48.682 20.6121),SK
8767,Lipovník,04942,48.6291,20.6218,SRID=4326;POINT (48.6291 20.6218),SK
8768,Bôrka,04942,48.6324,20.7645,SRID=4326;POINT (48.6324 20.7645),SK
8769,Hrhov,04944,48.6063,20.7507,SRID=4326;POINT (48.6063 20.7507),SK
8770,Pača,04941,48.682,20.6121,SRID=4326;POINT (48.682 20.6121),SK
8771,Ochtiná,04935,48.6841,20.3275,SRID=4326;POINT (48.6841 20.3275),SK
8772,Drnava,04942,48.6395,20.6567,SRID=4326;POINT (48.6395 20.6567),SK
8773,Lúčka,04942,48.6354,20.6855,SRID=4326;POINT (48.6354 20.6855),SK
8774,Silická Jablonica,04943,48.5583,20.6086,SRID=4326;POINT (48.5583 20.6086),SK
8775,Krásnohor. Dlhá Lúka,04945,48.631,20.5497,SRID=4326;POINT (48.631 20.5497),SK
8776,Hrušov,04943,48.5824,20.6354,SRID=4326;POINT (48.5824 20.6354),SK
8777,Jovice,04945,48.631,20.5497,SRID=4326;POINT (48.631 20.5497),SK
8778,Dlhá Ves,04955,48.4949,20.439,SRID=4326;POINT (48.4949 20.439),SK
8779,Jablonov nad Turňou,04943,48.5939,20.6745,SRID=4326;POINT (48.5939 20.6745),SK
8780,Kružná,04951,48.638,20.4706,SRID=4326;POINT (48.638 20.4706),SK
8781,Brzotín,04951,48.631,20.4957,SRID=4326;POINT (48.631 20.4957),SK
8782,Silica,04952,48.5555,20.5221,SRID=4326;POINT (48.5555 20.5221),SK
8783,Kečovo,04955,48.4921,20.4848,SRID=4326;POINT (48.4921 20.4848),SK
8784,Gemerská Panica,98046,48.4726,20.3504,SRID=4326;POINT (48.4726 20.3504),SK
8785,Dedinky,04973,48.8672,20.3795,SRID=4326;POINT (48.8672 20.3795),SK
8786,Dobšin. Ľad. Jaskyňa,04971,48.8712,20.3384,SRID=4326;POINT (48.8712 20.3384),SK
8787,Vyšné Remety,07241,48.8278,22.1678,SRID=4326;POINT (48.8278 22.1678),SK
8788,Fekišovce,07233,48.7713,22.0848,SRID=4326;POINT (48.7713 22.0848),SK
8789,Stratená,04971,48.8712,20.3384,SRID=4326;POINT (48.8712 20.3384),SK
8790,Ardovo,04955,48.532,20.4151,SRID=4326;POINT (48.532 20.4151),SK
8791,Dobšinská Maša,04973,48.8672,20.3795,SRID=4326;POINT (48.8672 20.3795),SK
8792,Bretka,98046,48.4884,20.3409,SRID=4326;POINT (48.4884 20.3409),SK
8793,Remetské Hámre,07241,48.8497,22.1837,SRID=4326;POINT (48.8497 22.1837),SK
8794,Blatné Revištia,07243,48.7383,22.0795,SRID=4326;POINT (48.7383 22.0795),SK
8795,Ruskovce,07242,48.778,22.1635,SRID=4326;POINT (48.778 22.1635),SK
8796,Vyšné Revištia,07243,48.7333,22.1,SRID=4326;POINT (48.7333 22.1),SK
8797,Úbrež,07242,48.7863,22.1325,SRID=4326;POINT (48.7863 22.1325),SK
8798,Vyšná Rybnica,07241,48.8221,22.1773,SRID=4326;POINT (48.8221 22.1773),SK
8799,Gajdoš,07243,48.7561,22.1214,SRID=4326;POINT (48.7561 22.1214),SK
8800,Jasenov,07242,48.7958,22.1678,SRID=4326;POINT (48.7958 22.1678),SK
8801,Blatné Remety,07244,48.7081,22.1041,SRID=4326;POINT (48.7081 22.1041),SK
8802,Veľké Revištia,07243,48.7426,22.1003,SRID=4326;POINT (48.7426 22.1003),SK
8803,Blatná Polianka,07244,48.6895,22.1059,SRID=4326;POINT (48.6895 22.1059),SK
8804,Bunkovce,07244,48.7249,22.1169,SRID=4326;POINT (48.7249 22.1169),SK
8805,Vyšné Nemecké,07251,48.6608,22.2618,SRID=4326;POINT (48.6608 22.2618),SK
8806,Orechová,07251,48.7069,22.2238,SRID=4326;POINT (48.7069 22.2238),SK
8807,Krčava,07251,48.683,22.2458,SRID=4326;POINT (48.683 22.2458),SK
8808,Močidlá,07251,48.6863,22.2494,SRID=4326;POINT (48.6863 22.2494),SK
8809,Husák,07251,48.699,22.2879,SRID=4326;POINT (48.699 22.2879),SK
8810,Nižné Nemecké,07252,48.6535,22.2376,SRID=4326;POINT (48.6535 22.2376),SK
8811,Záhor,07253,48.6249,22.205,SRID=4326;POINT (48.6249 22.205),SK
8812,Tašuľa,07252,48.6595,22.1712,SRID=4326;POINT (48.6595 22.1712),SK
8813,Sejkov,07251,48.6818,22.2276,SRID=4326;POINT (48.6818 22.2276),SK
8814,Lekárovce,07254,48.6032,22.156,SRID=4326;POINT (48.6032 22.156),SK
